number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0000395,Active,TRUE,2,0,7,TRUE,Caller 5126,Opened by  59,29-02-2016 17:06,Created by 34,29-02-2016 17:10,Updated by 833,02-03-2016 16:50,Phone,Location 93,Category 24,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 196,02-03-2016 17:01,07-03-2016 18:00
INC0000395,Active,TRUE,2,0,8,TRUE,Caller 5126,Opened by  59,29-02-2016 17:06,Created by 34,29-02-2016 17:10,Updated by 833,02-03-2016 17:00,Phone,Location 93,Category 24,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 196,02-03-2016 17:01,07-03-2016 18:00
INC0000395,Active,TRUE,2,0,9,TRUE,Caller 5126,Opened by  59,29-02-2016 17:06,Created by 34,29-02-2016 17:10,Updated by 833,02-03-2016 17:01,Phone,Location 93,Category 24,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 196,02-03-2016 17:01,07-03-2016 18:00
INC0000395,Resolved,TRUE,2,0,10,TRUE,Caller 5126,Opened by  59,29-02-2016 17:06,Created by 34,29-02-2016 17:10,Updated by 833,02-03-2016 17:01,Phone,Location 93,Category 24,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 196,02-03-2016 17:01,07-03-2016 18:00
INC0000395,Closed,FALSE,2,0,11,TRUE,Caller 5126,Opened by  59,29-02-2016 17:06,Created by 34,29-02-2016 17:10,Updated by 908,07-03-2016 18:00,Phone,Location 93,Category 24,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 196,02-03-2016 17:01,07-03-2016 18:00
INC0000396,Active,TRUE,0,0,0,TRUE,Caller 1989,Opened by  191,29-02-2016 17:11,?,?,Updated by 908,29-02-2016 17:11,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 229,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12-03-2016 14:27,24-03-2016 18:50
INC0000396,Active,TRUE,1,0,2,TRUE,Caller 1989,Opened by  191,29-02-2016 17:11,?,?,Updated by 874,29-02-2016 19:14,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12-03-2016 14:27,24-03-2016 18:50
INC0000396,Active,TRUE,2,0,3,TRUE,Caller 1989,Opened by  191,29-02-2016 17:11,?,?,Updated by 727,03-03-2016 15:40,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12-03-2016 14:27,24-03-2016 18:50
INC0000396,Awaiting User Info,TRUE,2,0,4,TRUE,Caller 1989,Opened by  191,29-02-2016 17:11,?,?,Updated by 789,04-03-2016 16:17,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12-03-2016 14:27,24-03-2016 18:50
INC0000396,Awaiting User Info,TRUE,3,0,6,TRUE,Caller 1989,Opened by  191,29-02-2016 17:11,?,?,Updated by 789,08-03-2016 09:04,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12-03-2016 14:27,24-03-2016 18:50
INC0000396,Awaiting User Info,TRUE,3,0,7,TRUE,Caller 1989,Opened by  191,29-02-2016 17:11,?,?,Updated by 429,09-03-2016 14:02,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12-03-2016 14:27,24-03-2016 18:50
INC0000396,Awaiting User Info,TRUE,4,0,8,TRUE,Caller 1989,Opened by  191,29-02-2016 17:11,?,?,Updated by 429,09-03-2016 14:02,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 53,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12-03-2016 14:27,24-03-2016 18:50
INC0000396,Awaiting User Info,TRUE,4,0,9,TRUE,Caller 1989,Opened by  191,29-02-2016 17:11,?,?,Updated by 646,09-03-2016 14:35,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 53,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12-03-2016 14:27,24-03-2016 18:50
INC0000396,Awaiting User Info,TRUE,5,0,10,TRUE,Caller 1989,Opened by  191,29-02-2016 17:11,?,?,Updated by 646,09-03-2016 14:35,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12-03-2016 14:27,24-03-2016 18:50
INC0000396,Awaiting User Info,TRUE,5,0,11,TRUE,Caller 1989,Opened by  191,29-02-2016 17:11,?,?,Updated by 429,09-03-2016 15:07,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12-03-2016 14:27,24-03-2016 18:50
INC0000396,Awaiting User Info,TRUE,5,0,12,TRUE,Caller 1989,Opened by  191,29-02-2016 17:11,?,?,Updated by 21,12-03-2016 11:48,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12-03-2016 14:27,24-03-2016 18:50
INC0000396,Resolved,TRUE,5,0,13,TRUE,Caller 1989,Opened by  191,29-02-2016 17:11,?,?,Updated by 60,12-03-2016 14:27,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12-03-2016 14:27,24-03-2016 18:50
INC0000396,Closed,FALSE,5,0,14,FALSE,Caller 1989,Opened by  191,29-02-2016 17:11,?,?,Updated by 908,24-03-2016 18:50,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12-03-2016 14:27,24-03-2016 18:50
INC0000398,Active,TRUE,0,0,0,TRUE,Caller 5355,Opened by  221,29-02-2016 17:14,Created by 98,29-02-2016 17:29,Updated by 429,29-02-2016 17:29,Phone,Location 51,Category 45,Subcategory 200,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 166,01-03-2016 09:39,06-03-2016 10:00
INC0000398,Resolved,TRUE,0,0,1,TRUE,Caller 5355,Opened by  221,29-02-2016 17:14,Created by 98,29-02-2016 17:29,Updated by 699,01-03-2016 09:39,Phone,Location 51,Category 45,Subcategory 200,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 166,01-03-2016 09:39,06-03-2016 10:00
INC0000398,Closed,FALSE,0,0,2,TRUE,Caller 5355,Opened by  221,29-02-2016 17:14,Created by 98,29-02-2016 17:29,Updated by 908,06-03-2016 10:00,Phone,Location 51,Category 45,Subcategory 200,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 166,01-03-2016 09:39,06-03-2016 10:00
INC0000399,Resolved,TRUE,0,0,0,TRUE,Caller 1297,Opened by  386,29-02-2016 17:27,?,?,Updated by 908,29-02-2016 17:27,Phone,Location 161,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 169,?,05-03-2016 18:00
INC0000399,Closed,FALSE,0,0,1,TRUE,Caller 1297,Opened by  386,29-02-2016 17:27,?,?,Updated by 908,05-03-2016 18:00,Phone,Location 161,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 169,?,05-03-2016 18:00
INC0000400,Active,TRUE,0,0,0,TRUE,Caller 2001,Opened by  221,29-02-2016 17:32,?,?,Updated by 908,29-02-2016 17:32,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,14-03-2016 19:03,24-03-2016 18:59
INC0000400,Active,TRUE,0,0,1,TRUE,Caller 2001,Opened by  221,29-02-2016 17:32,?,?,Updated by 429,29-02-2016 17:39,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,14-03-2016 19:03,24-03-2016 18:59
INC0000400,Active,TRUE,0,0,2,TRUE,Caller 2001,Opened by  221,29-02-2016 17:32,?,?,Updated by 429,29-02-2016 17:40,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,14-03-2016 19:03,24-03-2016 18:59
INC0000400,Active,TRUE,1,0,3,TRUE,Caller 2001,Opened by  221,29-02-2016 17:32,?,?,Updated by 960,29-02-2016 19:34,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,14-03-2016 19:03,24-03-2016 18:59
INC0000400,Active,TRUE,1,0,4,TRUE,Caller 2001,Opened by  221,29-02-2016 17:32,?,?,Updated by 133,01-03-2016 13:11,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,14-03-2016 19:03,24-03-2016 18:59
INC0000400,Active,TRUE,1,0,5,TRUE,Caller 2001,Opened by  221,29-02-2016 17:32,?,?,Updated by 133,01-03-2016 13:11,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,14-03-2016 19:03,24-03-2016 18:59
INC0000400,Awaiting User Info,TRUE,1,0,6,TRUE,Caller 2001,Opened by  221,29-02-2016 17:32,?,?,Updated by 133,01-03-2016 13:18,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,14-03-2016 19:03,24-03-2016 18:59
INC0000400,Awaiting User Info,TRUE,1,0,9,TRUE,Caller 2001,Opened by  221,29-02-2016 17:32,?,?,Updated by 429,09-03-2016 14:07,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,14-03-2016 19:03,24-03-2016 18:59
INC0000400,Awaiting User Info,TRUE,1,0,10,TRUE,Caller 2001,Opened by  221,29-02-2016 17:32,?,?,Updated by 21,12-03-2016 11:53,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,14-03-2016 19:03,24-03-2016 18:59
INC0000400,Awaiting User Info,TRUE,1,0,11,TRUE,Caller 2001,Opened by  221,29-02-2016 17:32,?,?,Updated by 111,12-03-2016 18:40,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,14-03-2016 19:03,24-03-2016 18:59
INC0000400,Awaiting User Info,TRUE,1,0,12,TRUE,Caller 2001,Opened by  221,29-02-2016 17:32,?,?,Updated by 750,14-03-2016 10:19,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,14-03-2016 19:03,24-03-2016 18:59
INC0000400,Resolved,TRUE,1,0,13,TRUE,Caller 2001,Opened by  221,29-02-2016 17:32,?,?,Updated by 578,14-03-2016 19:03,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,14-03-2016 19:03,24-03-2016 18:59
INC0000400,Closed,FALSE,1,0,14,FALSE,Caller 2001,Opened by  221,29-02-2016 17:32,?,?,Updated by 908,24-03-2016 18:59,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 134,14-03-2016 19:03,24-03-2016 18:59
INC0000401,New,TRUE,0,0,0,TRUE,Caller 611,Opened by  55,29-02-2016 17:38,Created by 30,29-02-2016 17:55,Updated by 129,29-02-2016 17:55,Phone,Location 93,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,01-03-2016 16:56,06-03-2016 17:00
INC0000401,New,TRUE,0,0,1,TRUE,Caller 611,Opened by  55,29-02-2016 17:38,Created by 30,29-02-2016 17:55,Updated by 265,01-03-2016 07:56,Phone,Location 93,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,01-03-2016 16:56,06-03-2016 17:00
INC0000401,New,TRUE,0,0,2,TRUE,Caller 611,Opened by  55,29-02-2016 17:38,Created by 30,29-02-2016 17:55,Updated by 265,01-03-2016 07:56,Phone,Location 93,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,01-03-2016 16:56,06-03-2016 17:00
INC0000401,New,TRUE,0,0,3,TRUE,Caller 611,Opened by  55,29-02-2016 17:38,Created by 30,29-02-2016 17:55,Updated by 265,01-03-2016 08:43,Phone,Location 93,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,01-03-2016 16:56,06-03-2016 17:00
INC0000401,New,TRUE,0,0,4,TRUE,Caller 611,Opened by  55,29-02-2016 17:38,Created by 30,29-02-2016 17:55,Updated by 241,01-03-2016 15:27,Phone,Location 93,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,01-03-2016 16:56,06-03-2016 17:00
INC0000401,Resolved,TRUE,0,0,5,TRUE,Caller 611,Opened by  55,29-02-2016 17:38,Created by 30,29-02-2016 17:55,Updated by 241,01-03-2016 16:56,Phone,Location 93,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,01-03-2016 16:56,06-03-2016 17:00
INC0000401,Closed,FALSE,0,0,6,TRUE,Caller 611,Opened by  55,29-02-2016 17:38,Created by 30,29-02-2016 17:55,Updated by 908,06-03-2016 17:00,Phone,Location 93,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 62,01-03-2016 16:56,06-03-2016 17:00
INC0000403,Active,TRUE,0,0,0,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 723,29-02-2016 17:52,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Active,TRUE,0,0,1,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 723,29-02-2016 17:53,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Awaiting User Info,TRUE,0,0,2,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 467,29-02-2016 18:56,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Awaiting User Info,TRUE,0,0,3,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 467,29-02-2016 19:03,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Awaiting User Info,TRUE,0,0,4,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 133,01-03-2016 14:25,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Awaiting User Info,TRUE,0,0,5,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 133,01-03-2016 14:25,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Awaiting User Info,TRUE,0,0,6,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 750,03-03-2016 15:45,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Awaiting User Info,TRUE,1,0,7,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 551,04-03-2016 12:09,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Active,TRUE,1,0,8,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 974,04-03-2016 14:03,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Awaiting User Info,TRUE,1,0,9,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 974,04-03-2016 14:06,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Awaiting User Info,TRUE,1,0,10,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 974,07-03-2016 08:23,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Awaiting User Info,TRUE,1,0,11,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 242,07-03-2016 09:03,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Resolved,TRUE,1,0,14,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 974,07-03-2016 10:03,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Resolved,TRUE,1,0,15,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 242,07-03-2016 15:34,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Active,TRUE,1,1,18,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 242,07-03-2016 15:41,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Active,TRUE,1,1,19,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 242,07-03-2016 15:41,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Active,TRUE,1,1,20,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 974,07-03-2016 15:44,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Active,TRUE,1,1,21,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 974,07-03-2016 16:02,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Awaiting User Info,TRUE,1,1,22,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 974,07-03-2016 16:04,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Active,TRUE,1,1,23,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 974,07-03-2016 16:30,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Resolved,TRUE,1,1,24,TRUE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 974,07-03-2016 16:33,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000403,Closed,FALSE,1,1,25,FALSE,Caller 1297,Opened by  386,29-02-2016 17:48,Created by 167,29-02-2016 17:52,Updated by 908,24-03-2016 18:40,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 227,07-03-2016 16:33,24-03-2016 18:40
INC0000405,New,TRUE,0,0,0,TRUE,Caller 252,Opened by  386,29-02-2016 17:53,Created by 167,29-02-2016 17:58,Updated by 723,29-02-2016 17:58,Phone,Location 51,Category 34,Subcategory 162,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 183,03-03-2016 09:24,08-03-2016 10:00
INC0000405,Active,TRUE,0,0,1,TRUE,Caller 252,Opened by  386,29-02-2016 17:53,Created by 167,29-02-2016 17:58,Updated by 789,02-03-2016 08:22,Phone,Location 51,Category 34,Subcategory 162,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 183,03-03-2016 09:24,08-03-2016 10:00
INC0000405,Resolved,TRUE,0,0,2,TRUE,Caller 252,Opened by  386,29-02-2016 17:53,Created by 167,29-02-2016 17:58,Updated by 789,03-03-2016 09:24,Phone,Location 51,Category 34,Subcategory 162,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,TRUE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 183,03-03-2016 09:24,08-03-2016 10:00
